line_id,vertex_idx,lon,lat
34,4,90.12772466499703,23.6487556093732
34,5,90.12745654808379,23.64943511021915
34,6,90.1275235773121,23.650114611065106
34,7,90.12738951885548,23.65036170228182
34,8,90.12765763576871,23.65079411191106
34,9,90.12745654808379,23.650423475085997
35,0,90.20018326080097,23.64918801900244
35,1,90.19957999774617,23.648632063764843
35,2,90.19890970546307,23.648570290960667
35,3,90.19864158854982,23.648323199743956
35,4,90.19797129626672,23.6481996541356
35,5,90.19777020858177,23.64844674535231
36,0,90.11934601145819,23.64628469720609
36,1,90.11934601145819,23.64461683149329
36,2,90.11914492377325,23.644493285884938
36,3,90.1175362222938,23.644493285884938
36,4,90.11686593001069,23.644863922710005
36,5,90.11706701769562,23.645852287576847
36,6,90.11760325152211,23.64684065244369
36,7,90.11760325152211,23.6470877436604
36,8,90.11740216383717,23.647273062072934
36,9,90.11606157927096,23.647211289268757
36,10,90.11485505316136,23.64733483487711
36,11,90.11405070242164,23.647273062072934
36,12,90.11391664396501,23.64714951646458
36,13,90.11398367319332,23.644863922710005
36,14,90.11425179010656,23.644740377101648
36,15,90.11458693624812,23.645049241122535
36,16,90.11458693624812,23.645296332339246
36,17,90.11485505316136,23.645296332339246
36,18,90.11505614084629,23.64548165075178
36,19,90.11592752081434,23.644863922710005
36,20,90.11679890078237,23.644863922710005
36,21,90.116932959239,23.64498746831836
37,0,90.11492208238967,23.645852287576847
37,1,90.11485505316136,23.645666969164314
37,2,90.11505614084629,23.64548165075178
37,3,90.11492208238967,23.645358105143426
38,0,90.11358149782346,23.641528191284408
38,1,90.11411773164994,23.642701874563784
38,2,90.11472099470474,23.643504921018096
38,3,90.11492208238967,23.64436974027658
38,4,90.11545831621616,23.64443151308076
38,5,90.11592752081434,23.644863922710005
38,6,90.11545831621616,23.64443151308076
39,0,90.11331338091021,23.64115755445934
39,1,90.11291120554036,23.639180824725656
39,2,90.1125760593988,23.63856309668388
39,3,90.111972796344,23.638068914250457
39,4,90.11096735791934,23.63664813975437
